,loss,DSC,SEN,PPV,val_loss,val_DSC,val_SEN,val_PPV
155,0.03378657853075614,0.9666676428169012,0.9696489007522663,0.9639399566998085,0.13919559369484583,0.8611725320418676,0.8827642475565275,0.8441692516207695
156,0.032947055723828576,0.967493454615275,0.9703515060245991,0.964895986020565,0.14138582488521934,0.8588995411992073,0.8822664519151052,0.840507872402668
157,0.033922666839013495,0.9665129712472359,0.9695342636356751,0.96378027399381,0.13974049082025886,0.8605270733435949,0.8802602837483088,0.8449072937170664
158,0.030677112304450322,0.969750494385759,0.9726381736497084,0.9670783318579197,0.14498294346655408,0.855267825225989,0.8776387274265289,0.838067298134168
159,0.03569193733468031,0.9647642318159342,0.967705882464846,0.9621634110808372,0.14644585937882462,0.8537979051470757,0.8780928974350294,0.8345936040083567
160,0.03408209385816008,0.9663837042947611,0.9695585506657759,0.9635295290499926,0.15386409296964607,0.8464412540197372,0.8663106858730316,0.8311047827204069
161,0.033392239963480584,0.9670609223345915,0.9698779986550411,0.9645253798613945,0.1507064988836646,0.8495132848620415,0.87513600786527,0.8296255270640055
162,0.032353134864630796,0.9681063735236725,0.9709358556816975,0.9655271774778763,0.14773302230363092,0.8525555903712908,0.8786677146951357,0.8319750527540842
163,0.03100784441145758,0.9694377072155476,0.9723641884823641,0.9667613711208105,0.1325841499492526,0.8677049006024996,0.8893750409285227,0.8503749519586563
164,0.028589014778845012,0.9718532208353281,0.9745591854055723,0.9693656569967667,0.14544084497417012,0.8548196852207184,0.877240943411986,0.8370082279046377
165,0.028533626755233854,0.9719040505588055,0.9747765672703584,0.9692380769799153,0.13287592555085817,0.8674001569549242,0.8892950639128685,0.8500139266252518
166,0.02931107805731396,0.9711204388489326,0.973865715165933,0.9686075591792663,0.15766200392196575,0.8425901258985201,0.8656499634186426,0.8243275160590807
167,0.029729247752887506,0.9707036868979534,0.973545553162694,0.9680745278795561,0.14574859337881207,0.8545094728469849,0.8788460443417231,0.8350644086798032
168,0.03001875818396608,0.9704138624171416,0.9733079361418883,0.9677659360071024,0.14041336920733252,0.8599061717589697,0.8824503322442373,0.841758648554484
169,0.027269597999596346,0.9731265194714069,0.975841990361611,0.9706018262853225,0.12809272638211647,0.8722411394119263,0.8931458294391632,0.855438028772672
